Wavelength,Cext,Qext,Csca,Qsca
646.5135699373695,8.008818679187412e-10,2.118986428708011,5.775337207122638e-10,1.6927248117912397
647.4947807933195,8.009263725090634e-10,2.1190657965554225,5.777376301644093e-10,1.693159328867279
648.4759916492694,8.009313677761788e-10,2.118977167288154,5.779127311822159e-10,1.6934823657096527
649.4572025052191,8.009281867937837e-10,2.1189507144502264,5.780736315072729e-10,1.693836137865223
650.4384133611692,8.009060802602087e-10,2.1189885930519727,5.782217547225136e-10,1.6942257575835122
651.419624217119,8.008784553412542e-10,2.1189410304908387,5.783594062373218e-10,1.6945892429044143
652.4008350730688,8.008641764727093e-10,2.1188785349306243,5.785119432274707e-10,1.6949466750632878
653.3820459290189,8.008374234143081e-10,2.1188208830711783,5.786510081915345e-10,1.6953267669512857
654.3632567849687,8.008288644207829e-10,2.1188747827805936,5.788128789809512e-10,1.6957990730666677
655.3444676409187,8.008210408901076e-10,2.119097652174949,5.861897209039789e-10,1.7130626894417298
656.3256784968686,8.008222678524889e-10,2.1191640768672824,5.863568745796492e-10,1.7134294313693783
657.3068893528183,8.008199746693937e-10,2.1190051503902954,5.865240192160891e-10,1.7136962439560273
658.2881002087684,8.008105320744723e-10,2.1190185303539373,5.866837189534641e-10,1.7140734034214624
659.2693110647182,8.008374689939611e-10,2.119226577532478,5.86869522543893e-10,1.714543995732621
660.250521920668,8.008524338193433e-10,2.119200786674838,5.870506562674015e-10,1.7149072791000604
661.2317327766181,8.009088713415438e-10,2.119315564710517,5.872574433066412e-10,1.7153855930246693
662.2129436325679,8.009563495667265e-10,2.1194689089778627,5.874815976299337e-10,1.7159779495820173
663.1941544885178,8.010105798425737e-10,2.119656843785621,5.876933340337953e-10,1.7165423189911315
664.1753653444678,8.010615137769316e-10,2.1197542482501404,5.879152647679437e-10,1.7170318226845018
665.1565762004175,8.01164484219238e-10,2.119949696761198,5.960260922692158e-10,1.735375791301574
666.1377870563675,8.01250295769902e-10,2.120266401219168,5.962786032885362e-10,1.7359892911145334
667.1189979123174,8.013290214380165e-10,2.1204799331907913,5.965216367315368e-10,1.7365702189278032
668.1002087682672,8.013777214495071e-10,2.120597821925565,5.967219291620249e-10,1.7370495766123313
669.0814196242172,8.01413275180451e-10,2.1207034153712314,5.969294488552104e-10,1.7375024518761053
670.0626304801671,8.014489399509567e-10,2.120738215784475,5.971055741435168e-10,1.7379016657103916
671.0438413361169,8.014586879163975e-10,2.1207232808767924,5.97300084671725e-10,1.738326461261231
672.0250521920669,8.014671665035586e-10,2.1208464448197266,5.974652528506659e-10,1.7387877613780331
673.0062630480166,8.014755114622513e-10,2.1209059386542943,5.976264617852124e-10,1.7392123806387219
673.9874739039667,8.01492439333299e-10,2.120985781078939,5.97806262934267e-10,1.7396274200271507
674.9686847599165,8.01519361638671e-10,2.1212164879182573,5.979912278321561e-10,1.7401511763540607
675.9498956158664,8.015369416079364e-10,2.1214710705025475,6.053440504865803e-10,1.7565781086326682
676.9311064718164,8.015702419235116e-10,2.12162989989085,6.055422960911055e-10,1.757077522702971
677.9123173277661,8.016056544789219e-10,2.1218811697169198,6.057300484048687e-10,1.7576317759585094
678.8935281837161,8.016341798353314e-10,2.122026249966947,6.0591750362176e-10,1.7581890065140355
679.874739039666,8.016426860995416e-10,2.1220448826870264,6.060829177196252e-10,1.7586203541704217
680.8559498956158,8.016440334201872e-10,2.1220628595787057,6.062529510903182e-10,1.7590382208627573
681.8371607515659,8.01669659911658e-10,2.122249194081908,6.064260594885945e-10,1.759515511215151
682.8183716075157,8.016836873026406e-10,2.1224500918636546,6.065746627253673e-10,1.7600142234658263
683.7995824634655,8.016725268936572e-10,2.122665204116543,6.067396182842692e-10,1.7605748484006556
684.7807933194156,8.017034651787526e-10,2.1229424991952417,6.069288472941773e-10,1.761171774873501
685.7620041753653,8.017075635446655e-10,2.123030594948294,6.133717593228277e-10,1.7752652678138947
686.7432150313152,8.017450085135892e-10,2.1232292163477213,6.135727946721794e-10,1.7757641340406178
687.7244258872652,8.018149570615155e-10,2.123549536262946,6.137812492179627e-10,1.7763290730486188
688.705636743215,8.018678004603273e-10,2.123726873368338,6.139932684639338e-10,1.7768427974393008
689.686847599165,8.019359861167631e-10,2.1239095836841395,6.142104498109107e-10,1.7773341180418814
690.6680584551149,8.020261247256904e-10,2.1240474972500025,6.144563799853097e-10,1.7778509029907048
691.6492693110647,8.021081464906475e-10,2.124122206177944,6.146980521459021e-10,1.7783288229007932
692.6304801670148,8.021595981777293e-10,2.124309679454833,6.149107626262139e-10,1.7788263656680499
693.6116910229645,8.022300607149182e-10,2.124596302215456,6.15108335842133e-10,1.779375222672764
694.5929018789144,8.022880397760998e-10,2.124846244715469,6.153198938644497e-10,1.779878616152539
695.5741127348643,8.023217169354502e-10,2.1249146242909536,6.192375953664098e-10,1.7883029449668593
696.5553235908142,8.023914825800838e-10,2.125260728629826,6.194337274029843e-10,1.7888492861727097
697.5365344467641,8.023927106282953e-10,2.125392931595404,6.195987298794152e-10,1.7892957612564515
698.517745302714,8.023917684252242e-10,2.1254729495678197,6.197519857504986e-10,1.7897665086244825
699.4989561586639,8.024044950596081e-10,2.1256392591497657,6.199132856072632e-10,1.7902811143708341
700.4801670146139,8.024295800661511e-10,2.1256593968385964,6.200945468581883e-10,1.7907132554483167
701.4613778705636,8.02441519074654e-10,2.125691252715248,6.202486415312552e-10,1.7910982527699817
702.4425887265136,8.02475867185362e-10,2.125984863175659,6.204306083525256e-10,1.791628273703057
703.4237995824635,8.025446765819972e-10,2.1262979184234236,6.206405911731292e-10,1.7921824676291558
704.4050104384133,8.025856347980771e-10,2.1265112156611927,6.208464452853031e-10,1.7926134924965689
705.3862212943633,8.02620247744687e-10,2.1263976711711186,6.24868776820529e-10,1.8010270408543423
706.3674321503132,8.026704561122079e-10,2.1266072491167423,6.250712043103404e-10,1.8014662581900998
707.348643006263,8.027028736505342e-10,2.1266093171787275,6.252576708175692e-10,1.8018324707927666
708.3298538622131,8.027057890699565e-10,2.1266113558975666,6.25399317778419e-10,1.8021728736232228
709.3110647181628,8.027082485472665e-10,2.1267932003453396,6.25557994268078e-10,1.8026440434974098
710.2922755741128,8.027135502650954e-10,2.126870558928763,6.257196422654887e-10,1.803045407159656
711.2734864300627,8.027074512763526e-10,2.126844743070704,6.258438100714746e-10,1.8033190177852936
712.2546972860125,8.026488609026061e-10,2.1268006123272905,6.259402334991503e-10,1.8036022949696378
713.2359081419625,8.026335881118073e-10,2.126909542580162,6.2605783591975e-10,1.8039640970763404
714.2171189979124,8.025885269402506e-10,2.127016205720403,6.261712756573721e-10,1.8043158167189741
715.1983298538622,8.025311110604809e-10,2.1270040778675896,6.320659389550505e-10,1.8167117939523711
716.1795407098122,8.024820287748894e-10,2.126654031062698,6.321711594395979e-10,1.8167698809169028
717.160751565762,8.024608514504763e-10,2.12657843136627,6.323008719072529e-10,1.8170085728282208
718.1419624217119,8.024681347392295e-10,2.1268361577771144,6.324393502992855e-10,1.8174429981909663
719.1231732776619,8.024662788403228e-10,2.1269033293875657,6.325766106436378e-10,1.817776180605281
720.1043841336117,8.024707142899671e-10,2.126678105565525,6.32725019295924e-10,1.8180009036223943
721.0855949895616,8.024924033946767e-10,2.12670321350328,6.329007765461756e-10,1.8183600831568594
722.0668058455116,8.025625037943737e-10,2.1269252603698736,6.331173326471664e-10,1.8188323327425293
723.0480167014614,8.026309047174451e-10,2.1271902214502516,6.333223168414592e-10,1.8193192500852973
724.0292275574113,8.02691824217467e-10,2.12733962992696,6.335101780323541e-10,1.81973484467612
725.0104384133612,8.027923080163582e-10,2.127642927250293,6.364135471678137e-10,1.8257643114324842
725.9916492693111,8.028955875605602e-10,2.12785786681207,6.366543854042651e-10,1.8262594652215065
726.972860125261,8.029500925814608e-10,2.127816063402387,6.368545529043369e-10,1.8265906539377266
727.9540709812109,8.030151747307737e-10,2.1278802320202277,6.370628498471814e-10,1.8269450406795422
728.9352818371608,8.031186958486627e-10,2.1281372911425382,6.37279757307622e-10,1.827367939743796
729.9164926931107,8.031381484891904e-10,2.1281201007163615,6.374723741172812e-10,1.8277478878458522
730.8977035490606,8.032299529349507e-10,2.1283037613740046,6.376830451128565e-10,1.8282136707180923
731.8789144050105,8.032998347436394e-10,2.128418625064809,6.378929949924134e-10,1.8286405107316073
732.8601252609603,8.033715659988496e-10,2.128576733824615,6.38104799820171e-10,1.8291114687076977
733.8413361169103,8.034161151557088e-10,2.1289774590697235,6.382911719033272e-10,1.8297429889973196
734.8225469728602,8.034850183784383e-10,2.129490791666394,6.384998701535349e-10,1.8304784010098751
735.80375782881,8.035479050204292e-10,2.1300116811773218,6.431982771277388e-10,1.8404292110222038
736.78496868476,8.035880459384728e-10,2.130154209109218,6.433631079820624e-10,1.8409018811712463
737.7661795407098,8.035906245256994e-10,2.130207082207605,6.435183926039736e-10,1.8412976867810285
738.7473903966597,8.036050266002598e-10,2.1304063611663695,6.436492641060035e-10,1.8416902055283813
739.7286012526096,8.035545385895115e-10,2.130443277542612,6.437545321197927e-10,1.8420517431999983
740.7098121085595,8.035710694971584e-10,2.1308529496516893,6.438784926972096e-10,1.842587436176039
741.6910229645094,8.035285233767796e-10,2.1310207600931865,6.439732287164738e-10,1.8430676651260736
742.6722338204594,8.035083323475262e-10,2.131183314879334,6.441023622996609e-10,1.8435858478784362
743.6534446764092,8.035155611125387e-10,2.1316634062993574,6.44261240895832e-10,1.8442664611255422
744.6346555323591,8.035306746920047e-10,2.1319908897166537,6.44384641337077e-10,1.8447900809474893
745.615866388309,8.035580899930187e-10,2.1323116583788337,6.474432080051861e-10,1.8512062873003317
746.5970772442589,8.036167911232093e-10,2.1324999384713577,6.476249073112165e-10,1.8516664153905384
747.5782881002087,8.036689932731657e-10,2.132654641788992,6.478036503312803e-10,1.8520318667975713
748.5594989561587,8.036943461247486e-10,2.1324507776928727,6.479879918899978e-10,1.8522291255577672
749.5407098121086,8.037631788785855e-10,2.13242204798507,6.481763110607285e-10,1.8524766130371182
750.5219206680584,8.037755662500631e-10,2.1324207076490795,6.483208666162948e-10,1.8527788669597016
751.5031315240084,8.038221156654914e-10,2.132601001916784,6.484973253003395e-10,1.8532010803482484
752.4843423799583,8.03881089665853e-10,2.132763190716826,6.486895241285826e-10,1.85361233774675
753.4655532359081,8.039063409572415e-10,2.132685001767276,6.488408683607628e-10,1.8538362316672705
754.4467640918581,8.039222451795113e-10,2.132874022447116,6.489869227118786e-10,1.8542367267639657
755.4279749478079,8.039490483880405e-10,2.133170633415652,6.50390405763126e-10,1.8572482664630137
756.4091858037579,8.039674086641008e-10,2.133247857264129,6.505246296364803e-10,1.8575916956001481
757.3903966597078,8.040204574684837e-10,2.1333713703893857,6.507246820185487e-10,1.857963512903194
758.3716075156576,8.040679075222182e-10,2.133562762457932,6.509089363734182e-10,1.8584310706933258
759.3528183716076,8.041242303660717e-10,2.1338080662022954,6.510763480513965e-10,1.8589383048213346
760.3340292275575,8.04194242162747e-10,2.1341361950434328,6.5126575555488e-10,1.8594273442476803
761.3152400835073,8.042311095568857e-10,2.13408643857663,6.514414324875244e-10,1.8597212957254814
762.2964509394573,8.042823837941804e-10,2.1341640414821823,6.516374328242511e-10,1.860078230315827
763.2776617954071,8.043627392708144e-10,2.1342174552963233,6.518279707164475e-10,1.8604692535960374
764.258872651357,8.044176740708158e-10,2.1344786501981345,6.520267060901196e-10,1.8609814078522933
765.240083507307,8.044714944605991e-10,2.1348848367124353,6.535192270586812e-10,1.8641905512787347
766.2212943632568,8.04506744060681e-10,2.1353026581482446,6.536814701588701e-10,1.8647967105493535
767.2025052192067,8.045583385174883e-10,2.135723950225861,6.538498702401406e-10,1.865379302742209
768.1837160751567,8.04552731214836e-10,2.1359745261914056,6.539653491518679e-10,1.8658324250563327
769.1649269311065,8.045409071049223e-10,2.136031167953188,6.540813493891538e-10,1.866131255741904
770.1461377870564,8.044857827113552e-10,2.135725585322171,6.541608643068473e-10,1.8662116825807065
771.1273486430063,8.044387032255407e-10,2.135642514435751,6.542571823154339e-10,1.8664129132427631
772.1085594989562,8.044373454749422e-10,2.13577187512245,6.5434599095374e-10,1.8666916181708395
773.0897703549061,8.043681135107208e-10,2.1356588522624946,6.54389774685529e-10,1.8668364139897775
774.070981210856,8.043162623403602e-10,2.135482358786362,6.544952815066522e-10,1.8670086959499157
775.0521920668059,8.042626770746302e-10,2.1354087191220428,6.55907824389813e-10,1.8698544300992532
776.0334029227558,8.041928055494907e-10,2.135428220415543,6.559770115674118e-10,1.8701010693124245
777.0146137787056,8.042011107691998e-10,2.1357728529727877,6.560712304798133e-10,1.870526783112603
777.9958246346556,8.0415413581833e-10,2.1357807986915707,6.561575160731739e-10,1.8708310386382412
778.9770354906054,8.041567429422278e-10,2.13583525299002,6.562880474740642e-10,1.8711525945450753
779.9582463465554,8.041615333231728e-10,2.136119052503331,6.564125864424567e-10,1.8716428868937458
780.9394572025053,8.042369058208653e-10,2.136603824631582,6.565957907931563e-10,1.872269024312319
781.9206680584551,8.042457998415605e-10,2.1365749910656895,6.567421393389111e-10,1.8725759833771438
782.9018789144051,8.042854553045055e-10,2.1365803173145994,6.569197895249539e-10,1.872930380470625
783.883089770355,8.044066057520166e-10,2.137067541204539,6.571313179509835e-10,1.873466590387205
784.8643006263047,8.044711824023575e-10,2.1371360029416824,6.573320699252144e-10,1.873816480383715
785.8455114822548,8.045930107229204e-10,2.1372816249743543,6.589777945710438e-10,1.8770487325763103
786.8267223382046,8.046503766623502e-10,2.137434947232725,6.591822168175286e-10,1.877481413041153
787.8079331941545,8.047615153847177e-10,2.1376708896644954,6.593947887889537e-10,1.8779471887953942
788.7891440501045,8.047802432264037e-10,2.1377736435100076,6.59541434955745e-10,1.8783486415632176
789.7703549060543,8.048523303138095e-10,2.1380701712503165,6.597304676373208e-10,1.8788586613008473
790.7515657620042,8.049618803239152e-10,2.138629512370591,6.599670562808805e-10,1.8795607944112667
791.7327766179542,8.050551900417244e-10,2.1391265187023896,6.601599316997718e-10,1.8801958839289925
792.7139874739039,8.05096077839224e-10,2.1393041729388824,6.60321438759196e-10,1.8806298189393802
793.695198329854,8.051384085207298e-10,2.1393920627931697,6.604750747856119e-10,1.880948560257057
794.6764091858038,8.051931526098733e-10,2.139526742855025,6.606720803235573e-10,1.881336209834422
795.6576200417537,8.052646665898542e-10,2.139705129416985,6.604618464334891e-10,1.8809220201120562
796.6388308977037,8.052218049441676e-10,2.1395395427993025,6.605645784320053e-10,1.8811030311663963
797.6200417536535,8.052966590794851e-10,2.1397562768461063,6.607181229696929e-10,1.8814833181932973
798.6012526096034,8.053225606488032e-10,2.139879179412324,6.608776311617576e-10,1.8818353475303387
799.5824634655532,8.053365681061177e-10,2.139929584053262,6.610188246490007e-10,1.8821776333986133
800.5636743215031,8.053514025231304e-10,2.140049130686697,6.611614312961037e-10,1.882626902797278
801.5448851774531,8.054108926874895e-10,2.1405463506688736,6.613242892147969e-10,1.8832048065464375
802.526096033403,8.054085873901247e-10,2.140664851854585,6.614445439259507e-10,1.8835957296811408
803.5073068893528,8.05424734042081e-10,2.140858086998317,6.6156499946199e-10,1.8840207405614882
804.4885177453028,8.054481136287523e-10,2.1410686264793695,6.617044376109491e-10,1.8844707918081764
805.4697286012525,8.05480241457997e-10,2.141296372086086,6.614648757710666e-10,1.8842070994278834
806.4509394572026,8.054658407079048e-10,2.141494500624237,6.61588845504648e-10,1.884644530162887
807.4321503131524,8.054922317376427e-10,2.1418217317918398,6.617304897521597e-10,1.8851639620282237
808.4133611691022,8.05551698502661e-10,2.142179079001526,6.618820498351758e-10,1.885664576595003
809.3945720250523,8.055560433212428e-10,2.1423090648122955,6.62027991761822e-10,1.8860342779537302
810.3757828810021,8.056181062231484e-10,2.142444943066096,6.622004823710889e-10,1.886385954414442
811.356993736952,8.056400827801352e-10,2.1425499220917836,6.623536494139642e-10,1.886727428567799
812.338204592902,8.057077838929847e-10,2.142758851057396,6.624914998894198e-10,1.887050101595318
813.3194154488517,8.056880742933856e-10,2.1427789495438185,6.626083326306112e-10,1.8873147305146718
814.3006263048018,8.057268007647272e-10,2.1428897879843842,6.627535946662025e-10,1.887640115830163
815.2818371607516,8.057811863118321e-10,2.142945201313898,6.608634663237729e-10,1.88388789107168
816.2630480167014,8.057958902126137e-10,2.1429109508956286,6.610258131263409e-10,1.8841902734171558
817.2442588726515,8.0582622207895e-10,2.14320131481338,6.611575207118972e-10,1.8845564649376538
818.2254697286013,8.058198180209631e-10,2.1434988808034117,6.612513579599894e-10,1.8849015969917617
819.2066805845511,8.058324729000351e-10,2.1434299090831472,6.613569726668379e-10,1.885081272024268
820.1878914405012,8.057829412447609e-10,2.1430907713750713,6.614575007357109e-10,1.8851512569825184
821.1691022964509,8.05764109333449e-10,2.142833590609776,6.615576363841773e-10,1.8852401911931709
822.1503131524008,8.057638327735305e-10,2.142852026926507,6.616794327874545e-10,1.8855028766963033
823.1315240083508,8.058239477719704e-10,2.143061971584767,6.6183043026213e-10,1.8858873731773735
824.1127348643006,8.058332547857233e-10,2.143268647120496,6.619662686623346e-10,1.886292196300982
825.0939457202506,8.058966632049304e-10,2.1435078797121645,6.601708988558749e-10,1.8828680667570439
826.0751565762005,8.059730019210535e-10,2.143852175041352,6.603466597617589e-10,1.8833505134702853
827.0563674321503,8.059947329652352e-10,2.144052372616334,6.604922239848193e-10,1.883766408693212
828.0375782881003,8.060354110467768e-10,2.144114582540682,6.606417464948788e-10,1.8840996006059494
829.0187891440501,8.060986931153653e-10,2.144336396251548,6.607912925749958e-10,1.884432730266731
830.0,8.061012007260993e-10,2.144170403308035,6.60922912034183e-10,1.8846260876382475
