Feature_ID,Feature_Name,Diameter,Center_Latitude,Center_Longitude,
4293,"Ninisinna Mons",110,25.7,-162.5,
4294,"Ninkarraka Corona",150,65.3,-139,
4298,"Ninmah Corona",700,16.5,49,
4300,"Nintu Corona",75,19.2,123.5,
4302,"Ninzi",7.1,15.9,-28.3,
4303,"Niobe Planitia",5008,21,112.3,
4304,"Nipa Tholus",140,8.4,-104.3,
4309,"Nirmali Corona",60,-6.3,172.3,
4311,"Nishtigri Corona",275,-24.5,72,
4312,"Nissaba Corona",300,25.5,-4.5,
4325,"Nofret",22.5,-58.8,-107.8,
4326,"Nokomis Montes",486,20,-171,
4328,"Nomeda",10.4,-49.2,55.5,
4329,"Nommo Valles",200,-40.7,87.3,
4331,"Nordenflycht Patera",140,-35,-94,
4333,"Noreen",18.6,33.6,22.7,
4335,"Noriko",7.5,-5.3,-1.7,
4337,"Norna Tesserae",700,-50,-97,
4339,"Norterma Tholus",15,-77,-172,
4344,"Nortia Tesserae",650,-49,160,
4345,"Norwan Dorsa",450,65,163,
4346,"Nott Corona",150,-32.3,-158,
4348,"Nsele",5.1,6.7,64.2,
4349,"Nsomeka Planitia",2100,-53,-165,
4351,"Nuahine Tessera",1000,-9,157,
4352,"Nuliayoq Colles",350,48,-136,
4358,"Nungui Corona",150,-42.5,-114.8,
4360,"Nuon",6.5,78.6,-23.4,
4361,"Nuptadi Planitia",1200,-73,-110,
4362,"Nuriet",17.9,20.6,-114.4,
4366,"Nutsa",8,27.5,-18.8,
4367,"Nuvakchin Dorsa",2200,-53,-148,
4369,"Nyakaio Vallis",150,47.5,-21,
4370,"Nyal'ga",5.5,17,64.5,
4373,"Nyele",11.9,-22.7,-41.6,
4374,"Nyogari",13,-46.4,-53.6,
4375,"Nyx Mons",875,30,48.5,
4376,"Nzambi Corona",225,-45,-72.5,
4377,"Nzingha Corona",140,68.7,-154.3,
4381,"Němcová",22.9,5.9,125.1,
4382,"Oakley",18.4,-29.3,-49.5,
4383,"Oanuava Coronae",375,-32.5,-104.5,
4386,"Obasi-Nsi Corona",230,-53.5,-69,
4388,"Obiemi Corona",300,-31.9,-83.4,
4389,"Obilukha Corona",220,-81.5,19,
4391,"Obukhova",46,70.7,-70.3,
4400,"Odarka",7,40.8,138.2,
4401,"Oddibjord Tessera",900,82,85,
4402,"Odikha",10.6,-41.6,-121.9,
4403,"Odilia",20.8,81.2,-159.8,
4405,"Oduduwa Corona",150,-11,-148.5,
4407,"Odzerchen Dorsa",300,-72,152,
4414,"Ogulbek",6.5,2.4,145,
4418,"Ohogetsu Corona",175,-27,85.7,
4420,"Oilule Fluctus",900,-22,79,
4422,"Oivit",4.8,-73.9,-164.5,
4423,"Ojuz Dorsa",400,6,37,
4425,"Okhin-Tengri Corona",400,-70.5,40,
4427,"Okipeta Dorsa",1200,67.5,-120,
4429,"Oksana",7.7,11.9,-8,
4430,"Oku",13.3,-64.2,-127.8,
4431,"Olapa Chasma",650,-42,-151.5,
4435,"Olena",7,10.9,149,
4437,"Olesnicka",33,18.3,-149.1,
4438,"Olesya",12,5.6,-86.7,
4439,"Olga",15.5,26.1,-76.2,
4441,"Olivia",10.2,37.2,-152.1,
4443,"Olokun Vallis",150,81.5,-91,
4445,"Olosa Colles",200,18,-6.7,
4448,"Olwen Corona",175,37.5,67.5,
4449,"Olya",13.4,51.4,-68.2,
4455,"Oma",7.6,-42.7,-30.9,
4459,"Omeciuatl Corona",175,16.5,119,
4461,"Omosi-Mama Corona",480,64.5,-54,
4462,"Omutnitsa Vallis",150,33,-68,
4463,"Onatah Corona",298,49,5.5,
4464,"Onenhste Corona",230,-19,-138.5,
4466,"Ongwuti Mons",500,-2,-165.5,
4467,"Onissya",8.2,-25.6,150.2,
4479,"Opika",9.8,-57.1,151.9,
4482,"Ops Corona",183,68.8,89,
4485,"Orczy",26.9,3.7,52.3,
4490,"Orguk",11.7,-23.5,-161.8,
4492,"Orlette",12.5,-68.1,-166.7,
4494,"Orlova",19.6,56.5,-125,
4500,"Ortensia",7,7.6,155.7,
4504,"Oshalche",8.3,29.7,155.5,
4505,"Oshumare Dorsa",550,-58.5,79,
4506,"Oshun Farra",80,4.2,19.3,
4507,"Osipenko",30,71.2,-39,
4518,"Otafuku Tholi",80,28.7,46.3,
4520,"Otau Corona",172,67.8,-61.3,
4525,"Ottavia",12.9,-47.5,-172.9,
4527,"Otygen Corona",400,-57,30.5,
4529,"Outi",10.5,61.6,-92.3,
4530,"Ovda Fluctus",310,-6.1,95.5,
4531,"Ovda Regio",5280,-2.8,85.6,
4537,"Oya Dorsa",480,21.5,157.5,
4538,"Ozza Mons",507,4.5,-159,
4539,"O'Connor",30.4,-26,143.9,
4541,"O'Keeffe",76.9,24.5,-131.2,
4543,"Pachamama Corona",130,-36,21.8,
4545,"Padma Tholi",100,-34.7,68.3,
4548,"Pahto Mons",300,-64.5,114.5,
4549,"Paige",6.8,-1.2,24.6,
4550,"Pajan Yan Tholus",80,8.3,-107.8,
4568,"Pamela",14.2,11,-121.5,
4575,"Pandrosos Dorsa",1254,58.2,-152.3,
4578,"Pani Corona",320,19.9,-128.5,
4579,"Panina Patera",50,-13,-50.2,
4582,"Paoro Tholi",225,10.5,-92,
4588,"Parga Chasmata",11000,-20,-105,
4589,"Parishan",6.8,-0.2,146.5,
4591,"Parma Corona",110,44.5,17.5,
4593,"Parra",42.4,20.5,78.5,
4598,"Parvina",7,-62.2,153,
4601,"Pasha",7.2,42.7,156.3,
4603,"Pasom-mana Tesserae",1200,-33,49,
4606,"Pasu-Ava Corona",250,29,-41,
4607,"Pat",10.1,2.9,-97.4,
4609,"Patimat",5.1,-1.3,156.5,
4612,"Patti",47,35,-58.4,
4615,"Pavlinka",7.5,-25.5,158.7,
4617,"Pavlova Corona",440,14.5,40,
4623,"Payne-Gaposchkin Patera",100,-25.5,-164,
4624,"Pazar-ana Corona",300,-3.2,-145.2,
4625,"Pchilka Patera",100,26.5,-126,
4629,"Peck",30.4,-28.9,-65.7,
4632,"Peggy",11.9,-20.4,-2.8,
4644,"Penardun Linea",975,-54,-16,
4648,"Penthesilea Fossa",1700,-12,-146,
4652,"Perchta Corona",500,17,-125.5,
4664,"Persephone Corona",120,-36,-55.4,
4665,"Perunitsa Fossae",1300,-10,-53,
4666,"Perynya Tholus",110,-0.7,-6.8,
4679,"Peña",29.6,-23.6,-169.4,
4680,"Phaedra",15.7,35.9,-107.3,
4692,"Philomena",14.8,-40.7,151.9,
4705,"Phoebe Regio",2852,-6,-77.2,
4710,"Phra Naret Corona",150,-66.6,-150.4,
4713,"Phryne",39.4,-46.2,-45.3,
4715,"Phyllis",11.4,12.3,132.4,
4716,"Piaf",39.1,0.8,5.3,
4733,"Pinga Chasma",500,-20,-73,
4736,"Piret",27,37.8,41.7,
4737,"Pirkko",12.3,44.8,-105.4,
4739,"Piscopia",26.2,1.5,-169.1,
4769,"Pocahontas Patera",78,64.9,49.4,
4771,"Podaga Tholus",40,-56.3,2,
4779,"Polenova",41,-45.5,-24.5,
4780,"Polik-mana Mons",600,24.5,-96,
4781,"Polina",21.6,42.4,148.2,
4785,"Poludnitsa Dorsa",1500,5,179.5,
4790,"Pomona Corona",315,79.3,-60.6,
4794,"Ponmakya Corona",280,34.3,11.8,
4796,"Ponselle",57.7,-63,-70.9,
4801,"Poranica Valles",550,-21,178.5,
4810,"Potanina",94.2,31.6,53.1,
4812,"Potter",46.9,7.2,-50.9,
4819,"Praurime Fluctus",750,16,154,
4821,"Prichard",23.3,44,11.5,
4855,"Prthivi Corona",375,10.8,-111.5,
4859,"Ptesanwi Mons",200,2.8,45.4,
4864,"Pugos Corona",180,-19,-25,
4865,"Puhioia",5.5,20.6,69.4,
4868,"Pulugu Dorsa",650,-65,-135,
4871,"Purandhi Corona",170,26.1,-16.5,
4874,"Purev",11.6,-31.1,46.4,
4879,"Pychik",10.1,-62.4,33.8,
4890,"Pölöznitsa Corona",675,0.5,-58,
4891,"Qakma Corona",130,35.5,-152.9,
4892,"Qarlygha",9.3,-33,162.9,
4894,"Qetesh Corona",80,-20.5,-16.5,
4899,"Quetzalpetlatl Corona",780,-68,-3,
4901,"Quilla Chasma",973,-23.7,127.3,
4902,"Quimby",23.2,-5.7,76.7,
4904,"Qulzhan",7.9,23.5,165.4,
4906,"Quslu",8.7,6.2,166.8,
4911,"Rabie Chasma",950,-10.5,-93,
4912,"Rabzhima Corona",100,4.9,11,
4914,"Rachel",12.5,-48.7,13.5,
4918,"Radhika",7.9,-30.3,166.4,
4919,"Radka",10.5,75.6,96.3,
4920,"Radmila",5.2,69.1,167,
4921,"Radunitsa Labyrinthus",100,-8.9,-8.7,
4922,"Rae",5.5,-8.9,58.4,
4923,"Rafara Fluctus",700,-65,159,
4924,"Rafiga",5.7,62.9,175.6,
4925,"Ragana Dorsa",950,-69,-114,
4929,"Raisa",13.5,27.5,-79.7,
4931,"Rakapila Mons",130,-43.7,-38.5,
4932,"Raki",7.5,-49.4,70,
4934,"Ralk-umgu Chasma",840,-15,106,
4938,"Rampyari",7.7,50.6,179.3,
4941,"Ran Colles",400,1,163,
4943,"Rananeida Corona",448,62.6,-96.5,
4944,"Rand",24.3,-63.8,59.5,
4946,"Rangrid Fossae",243,62.7,-3.6,
4947,"Rani",10.7,64.1,160.4,
4951,"Raskova Paterae",80,-51,-137.2,
4957,"Rauni Corona",271,40.8,-88.1,
4968,"Raymonde",5.3,48.4,-168.5,
4970,"Razia Patera",157,46.2,-162.2,
4972,"Rebecca",9.5,-12.1,5.4,
4973,"Recamier",25.3,-12.6,58.1,
4976,"Regina",24.9,30,147.3,
4984,"Reiko",9.7,22.6,-167.9,
4989,"Reitia Chasma",400,-51.5,100,
4993,"Renenti Corona",200,32.7,-33.8,
4996,"Renpet Mons",138,76,-123.8,
4997,"Repa Corona",240,-13,-141.2,
5005,"Retno",7.2,-52.9,-167.7,
5014,"Rhea Mons",217,32.4,-77.8,
5017,"Rhoda",12.2,11.4,-12.3,
5018,"Rhpisunt Mons",250,2.5,-58.5,
5019,"Rhys",44,8.6,-61.2,
5026,"Richards",25,2.5,-163.9,
5032,"Rigatona Corona",300,-33.5,-81.5,
5034,"Riley",20.2,14.1,72.5,
5151,"Rind Corona",140,8.2,-112.5,
5154,"Rita",8.3,71,-25.2,
5170,"Rogneda Patera",120,-2.8,-139.5,
5171,"Rohina Tholus",30,-40.6,-64.6,
5172,"Rokapi Dorsa",2200,-55,-138,
5174,"Romanskaya",30.4,23.2,178.4,
5177,"Romi-Kumi Corona",150,-81.2,-180,
5179,"Romola",17.5,9.3,54.2,
5185,"Roptyna",11.5,62.2,28.9,
5187,"Rosa Bonheur",104,9.7,-71.2,
5188,"Rose",15.5,-35.2,-111.8,
5190,"Rosmerta Corona",300,0,124.5,
5191,"Rosna Tholi",130,-25.5,73.3,
5197,"Rossetti",23.4,57,6.4,
5203,"Rowena",19.5,10.4,171.4,
5205,"Roxanna",9.5,26.5,-25.4,
5206,"Royle",6.1,-32.7,-166.3,
5209,"Ruad Colles",400,-68,118,
5217,"Rudneva",29.8,78.4,174.7,
5218,"Rufina",5,-74.6,-164.9,
5219,"Ruit",6.4,-25.5,72.9,
5222,"Runak",7.6,-58.5,-163.7,
5233,"Rusalka Planitia",3600,3,170,
5234,"Ruslanova",44.3,83.9,16.6,
5238,"Ruth",18.5,43.3,19.9,
5250,"Rzhanitsa Corona",450,-17.6,-145.4,
5257,"Sabin",33.1,-38.5,-85.3,
5260,"Sabira",15.7,-5.8,-120.1,
5264,"Sacajawea Patera",233,64.3,-24.6,
5265,"Sachs Patera",65,49.1,-25.8,
5273,"Safarmo",7.4,-10.8,161.4,
5275,"Saga Vallis",450,76.1,-19.4,
5278,"Saida",9.5,28.2,-58,
5280,"Sakwap-mana Mons",500,35,-140.5,
5283,"Salika",12.5,-5,97.7,
5284,"Salme Dorsa",447,58,25.2,
5285,"Salofa Colles",250,-63,167,
5287,"Salus Tessera",850,-1.5,48.5,
5289,"Samantha",16.9,45.6,-78.3,
5292,"Samdzimari Corona",260,-11,-20.5,
5293,"Samintang",25.9,-39,80.7,
5295,"Samodiva Mons",200,13.6,-69,
5297,"Samsing Corona",165,-23.8,-130.5,
5298,"Samundra Vallis",110,-24.1,-12.9,
5300,"Sand Corona",181,41.7,15.5,
5301,"Sandel",17.9,-45.7,-148.3,
5302,"Sandi",12.6,-68.1,-44.9,
5304,"Sandugach",10,59.9,143.5,
5307,"Sanger",83.6,33.8,-71.4,
5308,"Sanija",18,33.1,-109,
5309,"Santa Corona",200,-34.5,-72,
5316,"Saodat",3.7,-2.9,-15.4,
5318,"Sapas Mons",217,8.5,-171.7,
5319,"Sappho Patera",225,14.1,16.5,
5321,"Sarah",18.5,-42.4,1.8,
5328,"Sarpanitum Corona",170,-52.3,14.6,
5330,"Sartika",18.7,-63.4,67,
5332,"Sarykyz Linea",370,-77.3,-160,
5333,"Sasha",4.6,38.3,-82.7,
5334,"Saskia",37.1,-28.6,-22.9,
5337,"Sati Vallis",225,3.2,-25.6,
5340,"Saule Dorsa",1375,-58,-154,
5341,"Saunau Corona",200,-1.3,173,
5349,"Sayers",98,-67.5,-130.2,
5350,"Saykal Fossae",300,73,139,
5351,"Sayligul",4.3,73.6,172.9,
5360,"Scarpellini",27.1,-23.2,34.6,
5386,"Schumann-Heink Corona",122,74.3,-145.5,
5404,"Sedna Planitia",3570,42.7,-19.3,
5409,"Seia Corona",225,-3,153,
5411,"Seiko",3.4,-21,-143.4,
5413,"Seiusi Corona",150,-62,-119,
5415,"Sekmet Mons",285,44.5,-119.5,
5420,"Selma",11.4,68.5,155.9,
5421,"Selu Corona",300,-42.5,6,
5422,"Semele Tholi",194,64.3,-157.1,
5425,"Semiramus Corona",375,-37,-67,
5426,"Semuni Dorsa",514,75.9,8,
5428,"Senectus Tesserae",1400,50,-68,
5431,"Seo-Ne Chasma",430,-63.5,26,
5432,"Seoritsu Farra",230,-30,11,
5433,"Sephira Mons",275,-43,28,
5437,"Serova Patera",60,20,-113,
5438,"Seseg",9.8,-36.3,-47.4,
5447,"Seymour",63,18.2,-33.5,
5448,"Sezibwa Vallis",300,-44,37,
5454,"Shait Tessera",220,-54,173.5,
5457,"Shakira",17.6,3,-146.4,
5459,"Shala Mons",90,39.4,-152,
5464,"Shamiram Tholus",10,-6.9,-24.8,
5475,"Shasenem",9,-44,-101.1,
5481,"Sheila",5.6,19.9,50.2,
5482,"Shelikhova Patera",60,-75.7,162.5,
5488,"Shih Mai-Yu",22.3,18.4,-41.1,
5489,"Shimti Tessera",1275,31.9,97.7,
5491,"Shirley",18,31.5,55.4,
5492,"Shishimora Dorsa",800,37,-63,
5493,"Shiwanokia Corona",500,-42,-80.2,
5498,"Sholpan Vallis",590,-63.9,150,
5505,"Shulamite Corona",275,-38.8,-75.7,
5507,"Shulzhenko Patera",60,6.5,-95.5,
5509,"Shushan",8.5,-43.8,70.2,
5510,"Shyv-Amashe Corona",410,-57,63,
5514,"Sicasica Fluctus",175,-52,-179.6,
5518,"Siddons Patera",47,61.6,-19.4,
5519,"Sidney",20.2,13.4,-160.4,
5521,"Siduri Mons",105,-42.3,-62.7,
5524,"Sif Mons",200,22,-7.6,
5525,"Sige Dorsa",478,31.2,106.9,
5527,"Sigrid",16.2,63.6,-45.6,
5528,"Sigrun Fossae",970,50.5,18,
5532,"Siksaup Dorsa",650,-73,-132,
5536,"Silvia Corona",270,12.6,-4.3,
5537,"Simbya",4,-74.4,130,
5540,"Simonenko",31.9,-26.9,97.6,
5542,"Simoting Corona",270,41.2,21.5,
5550,"Sinanevt Dorsa",1800,66.5,171,
5551,"Sinann Vallis",425,-49,-90,
5556,"Sinlaku Corona",300,17.3,-99.7,
5574,"Sirani",28.3,-31.5,-129.6,
5576,"Sirona Dorsa",700,-43.5,-166.5,
5583,"Sitapi Coronae",270,-36.5,-113.2,
5584,"Sith Corona",350,-10.2,176.5,
5587,"Sitwell",32.8,16.6,-169.6,
5590,"Skadi Mons",40,64,4,
5608,"Snegurochka Planitia",2775,86.6,-32,
5612,"Snotra Tesserae",1000,24,134,
5616,"Sobra Fluctus",700,6,-112,
5618,"Sogbo Dorsa",900,-40,-123,
5619,"Sogolon Planitia",1600,8,107,
5621,"Solace",5.3,35.9,-42.8,
5642,"Somagalags Montes",105,9.3,-11.5,
5646,"Sonmunde Fluctus",400,-60,120,
5648,"Sopdet Tesserae",500,-45,-117,
5649,"Sophia",17.6,-28.6,18.8,
5660,"Sovadi",12.4,-44.8,-134.5,
5664,"Spandarmat Mons",400,-16.5,-105,
5667,"Spidola Dorsa",950,-73.5,-35,
5682,"Stanton",107,-23.3,-160.7,
5688,"Stefania",11.7,51.3,-26.7,
5691,"Stein",13.3,-30.1,-14.5,
5692,"Steinbach",20.3,-41.4,-103.1,
5709,"Stina",10.4,37.4,22.8,
5718,"Stopes Patera",169,42.6,46.5,
5719,"Storni",21.7,-9.8,-114.4,
5720,"Stowe",80,-43.2,-126.8,
5725,"Strenia Fluctus",490,41,-110,
5729,"Stuart",68.6,-30.8,20.2,
5738,"Su-Anasy Corona",300,-78,39,
5743,"Sudenitsa Tesserae",4200,33,-90,
5744,"Sudice Tessera",500,-37,112,
5749,"Sui-ur Linea",700,-61,-100,
5753,"Suliko",14.9,9.6,-145.4,
5754,"Sulis Corona",136,44.3,14.2,
5756,"Sullivan",32,-1.4,110.9,
5759,"Sumerla Tholi",90,-13.8,-107.8,
5764,"Sunna Dorsa",500,-53,134,
5765,"Sunrta Corona",170,8.3,11.7,
5766,"Surija",15.3,5.3,178.2,
5772,"Surupa Dorsa",981,71.7,-151,
5775,"Sus-Khotin Corona",110,-54,-119,
5777,"Susanna",13.3,6,93.3,
5779,"Sutkatyn Chasmata",350,-64,11,
5783,"Sveta",21,82.5,-86.8,
5798,"Syvne Fluctus",900,-36,72,
5800,"Sévigné",29.6,52.6,-33.5,
5815,"Tacoma Corona",500,-37,-72,
5817,"Tadaka Corona",260,-4,-149.5,
5820,"Taglioni",31,41.7,122.6,
5822,"Tahia",6.1,44.3,73.7,
5823,"Tahmina Planitia",3000,-23,80,
5824,"Tai Shan Corona",175,-32.5,95,
5825,"Tai-pe Valles",400,11,156.5,
5827,"Taira",19.6,-1.6,-63.2,
5832,"Tako",10.7,25.1,-74.7,
5833,"Takus Mana Corona",125,-19.6,-14.7,
5835,"Talakin Mons",175,-11,-4.6,
5841,"Talvikki",12.6,41.9,22,
5842,"Tamara",11,61.6,-42.8,
5844,"Tamfana Corona",400,-36.3,6,
5845,"Tamiyo Corona",400,-36,-61.5,
5848,"Tan-yondozo Vallis",800,-41.5,87,
5854,"Tangba Corona",200,-47,-102,
5861,"Tanya",14,-19.3,-77.3,
5862,"Tapati Vallis",150,27,-56,
5866,"Taranga Corona",525,16.5,-108.5,
5869,"Tarbell Patera",80,-58.2,-8.5,
5870,"Tari Pennu Corona",180,0.3,-95.7,
5880,"Tatyana",19,85.4,-147.6,
5883,"Taussig",25.8,-9.2,-131,
5885,"Tawera Vallis",500,-11.6,67.5,
5891,"Ta'urua Vallis",525,-80.2,-112.5,
5892,"Teasdale Patera",75,-67.6,-170.9,
5896,"Tefnut Mons",182,-38.6,-56,
5898,"Tehina",5.4,-30.4,76.4,
5903,"Tekarohi",9.3,21.2,76.4,
5908,"Tellervo Chasma",600,-60,125,
5909,"Tellus Tessera",2329,42.6,76.8,
5911,"Temou",9.3,-10,83.4,
5920,"Tenisheva Patera",80,-1.4,-105.2,
5921,"Tepev Mons",301,29,44.3,
5925,"Teresa",14.8,-42.5,10,
5927,"Terhi",10.7,45.7,-106.9,
5929,"Teroro",9.2,-75.8,88.1,
5937,"Teteoinnan Corona",125,-38.5,149.5,
5938,"Tethus Regio",0,66,120,
5940,"Teumere",5.4,-38.3,88.1,
5941,"Teura",9.3,-12.3,90.2,
5943,"Tey Patera",20,-17.8,-10.9,
5946,"Thallo Mons",40,74.5,-129,
5951,"Thaukhud Linea",900,-24,-128,
5958,"Theia Mons",226,22.7,-79,
5961,"Themis Regio",1811,-37.4,-75.8,
5969,"Thermuthis Corona",330,-8,33,
5970,"Thetis Regio",2801,-11.4,129.9,
5976,"Thomas",25.2,-13,-87.5,
5983,"Thouris Corona",190,-6.5,12.9,
5994,"Tie Fluctus",550,21,159,
5997,"Tiffany",7,-8.7,22.9,
6004,"Tikoiwuti Dorsa",1000,56,-135,
6007,"Tilli-Hanum Planitia",2300,54,120,
6014,"Tinatin Planitia",2500,-2,16,
6016,"Tingoi Vallis",250,6,-41.4,
6018,"Tinianavyt Dorsa",1500,-51,-121,
6023,"Tinyl",12.8,9.7,132.1,
6024,"Tipporah Patera",99,38.9,43,
6037,"Tituba Corona",163,42.4,-145.3,
6040,"Tkashi-mapa Chasma",1100,13,-154,
6041,"Toci Tholus",300,29.5,-4.9,
6046,"Toklas",17.5,0.7,-86.9,
6050,"Tolgonay",4.6,68.8,-88.9,
6053,"Toma Mons",80,-12.9,-128,
6056,"Tomem Dorsa",970,31.2,7.2,
6057,"Tonatzin Corona",400,-53,164,
6072,"Toyo-uke Corona",300,-62.5,41.5,
6082,"Triglava Corona",400,-53.5,95,
6090,"Trollope",27.2,-54.8,-113.6,
6092,"Trotula Corona",146,41.3,18.9,
6099,"Truth",47.3,28.7,-72.2,
6102,"Tsects Chasma",600,-61.6,35,
6103,"Tseraskaya",30.3,28.6,79.2,
6105,"Tsetsa",9.9,31.3,-42.3,
6106,"Tsiala",16.5,2.9,100,
6109,"Tsovinar Dorsa",1100,-46,-106,
6112,"Tsunghi Fluctus",800,-67,130,
6114,"Tsvetayeva",42.9,64.6,147.4,
6115,"Tsyrma",7.8,-14.1,-41.5,
6117,"Ts'an Nu Mons",310,-27.2,-87.1,
6122,"Tubman",42.9,23.6,-155.4,
6125,"Tukwunag Dorsa",1000,-69,155,
6126,"Tuli Mons",750,13.3,-45.4,
6127,"Tumas Corona",200,-16.3,-8.8,
6129,"Tunehakwe Corona",290,-33.4,-56.4,
6137,"Turan Planum",800,-13,116.5,
6139,"Tureshmat Corona",150,-51.5,-70.5,
6141,"Turgmam Fluctus",500,56,-140,
6142,"Turi Tholus",15,-66.9,-137.7,
6147,"Tursa Tholus",75,-35.4,-154.8,
6148,"Tursunoy",4.7,80.9,-130.7,
6150,"Tushita Tesserae",1400,-42,54,
6151,"Tusholi Corona",350,69.5,101.2,
6153,"Tussaud",16,21.7,-139,
6155,"Tutelina Corona",180,29,-12,
6156,"Tuulikki Mons",520,10.3,-85.3,
6157,"Tuyara",13.2,-62.9,15.5,
6158,"Tuzandi Mons",200,-42.5,41.5,
6162,"Tyche Tessera",575,-44,14.5,
6176,"T'ien Hu Colles",947,30.7,15.1,
6177,"Tünde",16.3,76.8,-167,
6178,"Ua-ogrere Mons",200,40.5,117,
6180,"Ualinka",8.1,13.2,168.6,
6181,"Ubastet Fluctus",550,-48,27,
6184,"Udagan",11.5,10.7,-153.1,
6185,"Udaltsova",26.7,-20.3,-84.7,
6186,"Udyaka",7.7,30.9,172.9,
6187,"Ugatame Corona",370,-76.5,-105,
6188,"Ugne",10.3,34.9,-154.2,
6190,"Uilata Fluctus",700,17,-46,
6191,"Ukemochi Corona",300,-39,-63.9,
6197,"Uleken",10.9,33.7,-174.9,
6198,"Ulfrun Regio",3954,27,-135,
6199,"Ulgen-ekhe Coronae",300,-14.2,-136,
6200,"Ulla",10.4,-51.5,-175.5,
6201,"Ulpu",7,-35.7,179,
6202,"Ulrique",19.6,75.9,55.6,
6208,"Uluk",10.3,-62.2,178.6,
6213,"Ul'yana",12.5,24.3,-107,
6214,"Umaga Valles",400,-49,152,
6215,"Umaima",6.9,-23.3,-164.6,
6217,"Umay-ene Corona",370,-27.5,50.5,
6219,"Umkana",6.2,-53.3,-161.4,
6221,"Unay",11.4,53.5,172.7,
6223,"Undine Planitia",2800,13,-57,
6224,"Undset",20,51.7,60.8,
6225,"Unelanuhi Dorsa",2600,12,87,
6226,"Uni Dorsa",800,33.7,114.3,
6227,"Unitkak",8,40.8,-160.5,
6229,"Unuk Dorsa",400,-4.5,-8.5,
6230,"Uorsar Rupes",820,76.8,-18.8,
6231,"Uottakh-sulus Valles",1100,12.5,-121,
6233,"Upunusa Tholus",223,66.2,-107.6,
6239,"Urazbike",7,-9,-157.5,
6240,"Urd Tessera",250,-40,174.5,
6241,"Uretsete Mons",500,-12,-99,
6244,"Urkuk Dorsa",600,-12,-40,
6247,"Urutonga Colles",500,10,154,
6248,"Ushas Mons",413,-24.3,-35.4,
6250,"Ustinya",11.8,-41.2,-108.4,
6251,"Ustrecha Tesserae",450,-43,-95,
6252,"Ut Rupes",676,55.3,-38.1,
6258,"Uti Hiata Mons",500,16,69,
6262,"Utrenitsa Vallis",700,55,-80,
6263,"Utset Corona",150,-55.5,167,
6264,"Uvaysi",38.9,2.3,-161.7,
6265,"Uyengimi",8.9,-76.9,-155.1,
6267,"Uzume Fluctus",700,28.6,-139.7,
6269,"Vacuna Corona",448,60.4,96,
6271,"Vaidilute Rupes",2000,-43.5,22,
6272,"Vaiva Dorsum",520,-53.2,-156,
6273,"Vaka",11.8,-41.4,8.9,
6274,"Vakarine Vallis",625,5,-23.6,
6275,"Vako-nana Tesserae",1200,27,40,
6276,"Valadon",25.2,-49,167.7,
6277,"Valborg",20,75.5,-87.9,
6278,"Valentina",24.6,46.4,144.1,
6281,"Valerie",13.6,-6.4,30.9,
6287,"Valkyrie Fossae",357,58.2,7,
6289,"Vallija",15.2,26.3,120,
6319,"Vanessa",10,-6,1.9,
6321,"Var Mons",1000,1.2,-43.8,
6322,"Vard",6.1,17.5,-45.5,
6323,"Varma-Ava Dorsa",767,62.3,-91.2,
6325,"Varya",14.3,2.8,-148.2,
6326,"Varz Chasma",346,71.3,27,
6329,"Vashti",17,-6.8,43.7,
6330,"Vasilisa Regio",1200,-11,-28,
6331,"Vasilutsa",5.7,16.5,-25.6,
6332,"Vassi",8.5,34.4,-13.5,
6334,"Vasudhara Corona",160,43.2,2.7,
6337,"Ved-Ava Corona",200,33,143,
6338,"Veden-Ema Vallis",300,-15,141,
6339,"Vedma Dorsa",3345,42,159,
6342,"Vejas-mate Dorsa",1600,-70.5,-115,
6343,"Veleda Linea",1350,-10,-147,
6344,"Vellamo Planitia",2155,45.4,149.1,
6347,"Venilia Mons",320,32.7,-121.2,
6352,"Verdandi Corona",180,-5.5,65.2,
6355,"Veriko",5.2,20.4,-9.9,
6360,"Veronica",17.9,-38.1,124.6,
6361,"Verpeja Tesserae",600,-58,160,
6366,"Vesna",14.9,-60.3,-139.5,
6367,"Vesper Vallis",610,-59.3,-180,
6368,"Vesta Rupes",788,58.3,-36.1,
6371,"Vesuna Corona",200,-65.5,-85,
6372,"Veta",6.4,42.6,-10.5,
6374,"Vetsorgo Dorsum",700,-6.5,163,
6376,"Viardot Patera",55,-7,-105.7,
6377,"Vibert-Douglas Patera",45,-11.6,-165.7,
6385,"Vigée-Lebrun",57.8,17.3,141.4,
6387,"Vilakh Tholus",15,-6.5,176.5,
6388,"Villepreux-Power Patera",100,-22,-150,
6393,"Vinmara Planitia",1635,53.8,-152.4,
6396,"Viola",10,-36.1,-119.5,
6397,"Vir-ava Chasma",1700,-16.5,124,
6400,"Vires-Akka Chasma",742,75.6,-18.4,
6401,"Virga",10.3,-26.9,7.7,
6402,"Virginia",18.5,-52.9,-174.1,
6403,"Virilis Tesserae",782,56.1,-120.3,
6404,"Viriplaca Planum",1200,-20,112,
6407,"Virtus Linea",500,12,21,
6408,"Virve",18,-5.1,-13.1,
6409,"Vishera Vallis",300,-33.1,161.6,
6422,"Vlasta",10.7,28.4,-109.9,
6429,"Volkova",47.5,75.2,-117.8,
6434,"Volyana",5.3,60.6,-0.1,
