Feature_ID,Feature_Name,Diameter,Center_Latitude,Center_Longitude,
9653,"Hagen V",12.42,-47.53,132.99,
9654,"Hahn A",18.31,29.67,69.72,
9655,"Hahn B",17.87,31.38,76.98,
9656,"Hahn D",14.86,27.41,68.46,
9657,"Hahn E",15.24,27.68,69.99,
9658,"Hahn F",25.63,32.16,72.89,
9659,"Haidinger A",8.55,-38.69,-24.67,
9660,"Haidinger B",10.08,-39.25,-24.48,
9661,"Haidinger C",18.25,-39.1,-22.18,
9662,"Haidinger F",4.6,-38.63,-23.16,
9663,"Haidinger G",10.12,-39.6,-22.66,
9664,"Haidinger J",14.22,-37.99,-24.43,
9665,"Haidinger M",20.96,-37.46,-22.08,
9666,"Haidinger N",6.26,-39.52,-26.23,
9667,"Haidinger P",4.49,-38.57,-25.67,
9668,"Hainzel A",55.52,-40.31,-34.02,
9669,"Hainzel B",15.2,-37.94,-33.45,
9670,"Hainzel C",37.76,-41.17,-32.79,
9671,"Hainzel G",6.33,-37.55,-33,
9672,"Hainzel H",10.95,-36.97,-33.17,
9673,"Hainzel J",13.28,-37.79,-37.88,
9674,"Hainzel K",13.15,-37.55,-32.31,
9675,"Hainzel L",15.16,-38.12,-35.01,
9676,"Hainzel N",24,-42.6,-40.19,
9677,"Hainzel O",12.11,-38.65,-38.65,
9678,"Hainzel R",17.49,-38.75,-36.42,
9679,"Hainzel S",7.94,-41.11,-37.68,
9680,"Hainzel T",12.13,-40.2,-37.32,
9681,"Hainzel V",20.64,-41.28,-38.8,
9682,"Hainzel W",33.47,-40.75,-38.67,
9683,"Hainzel X",5.53,-36.66,-36.89,
9684,"Hainzel Y",29.65,-40.97,-39.84,
9685,"Hainzel Z",5.31,-37.7,-35.43,
9686,"Hale Q",24.12,-76.47,83.93,
9687,"Hall C",5.7,34.71,35.88,
9688,"Hall J",7.55,35.47,36.9,
9689,"Hall K",7.21,35.57,34.26,
9690,"Hall X",4,35.7,37.83,
9691,"Hall Y",3.69,36.34,36.94,
9692,"Halley B",5.45,-8.48,4.45,
9693,"Halley C",4.7,-9.88,6.63,
9694,"Halley G",5.04,-9.16,5.51,
9695,"Halley K",4.45,-8.57,5.82,
9696,"Hamilton B",33.54,-42.66,81.85,
9697,"Hanno A",40.51,-53.6,63.47,
9698,"Hanno B",36.02,-52.65,68.95,
9699,"Hanno C",22.41,-55.86,68.54,
9700,"Hanno D",18.25,-59.1,78.03,
9701,"Hanno E",17.74,-59.43,73.04,
9702,"Hanno F",9.36,-52.3,68.22,
9703,"Hanno G",12.88,-58,70.77,
9704,"Hanno H",57.74,-57.84,74.96,
9705,"Hanno K",25.32,-53.62,76.74,
9706,"Hanno W",13.2,-54.67,60.13,
9707,"Hanno X",13.74,-55.37,67.81,
9708,"Hanno Y",8.41,-55.39,66.06,
9709,"Hanno Z",11.2,-55.18,64.97,
9710,"Hansen A",13.47,13.36,74.67,
9711,"Hansen B",79.89,14.43,79.52,
9712,"Hansteen A",6.54,-12.76,-52.26,
9713,"Hansteen B",5.38,-12.73,-52.68,
9714,"Hansteen E",28.28,-10.62,-50.6,
9715,"Hansteen K",3.34,-13.9,-53.41,
9716,"Hansteen L",3.11,-13.55,-53.15,
9717,"Harding A",14.53,40.39,-75.47,
9718,"Harding B",16.73,41.81,-76.41,
9719,"Harding C",8.49,42.39,-74.75,
9720,"Harding D",6.29,42.85,-67.64,
9721,"Harding H",5.53,40.75,-64.42,
9722,"Haret C",28.47,-57.6,-173.7,
9723,"Haret Y",28.56,-56.07,-176.86,
9724,"Harkhebi H",28.93,39.4,99.73,
9725,"Harkhebi J",43.11,37.42,103.36,
9726,"Harkhebi K",25.92,35.81,100.76,
9727,"Harkhebi T",18.5,40.04,95.31,
9728,"Harkhebi U",18.16,40.78,96.81,
9729,"Harkhebi W",17.4,43.35,95.55,
9730,"Harpalus B",7.71,56.24,-43.77,
9731,"Harpalus C",10,55.59,-45.24,
9732,"Harpalus E",7.52,52.77,-50.98,
9733,"Harpalus G",10.37,53.63,-52.28,
9734,"Harpalus H",7.85,53.8,-53.34,
9735,"Harpalus S",4.42,51.55,-50.4,
9736,"Harpalus T",4.35,50.12,-49.57,
9737,"Harriot A",53.98,35.58,114.75,
9738,"Harriot B",38.18,33.36,114.41,
9739,"Harriot W",41.06,35.07,111.7,
9740,"Harriot X",22.97,35.17,112.99,
9741,"Hartmann K",11.65,1.41,136.11,
9742,"Hartwig A",9.95,-5.76,-79.86,
9743,"Hartwig B",10.22,-8.42,-77.56,
9744,"Hase A",14.55,-29.06,62.94,
9745,"Hase B",19.98,-31.51,60.06,
9746,"Hase D",56.69,-31.11,63.3,
9747,"Hatanaka Q",20.13,25.99,-124.66,
9750,"Hayford E",17.54,13.51,-172.18,
9751,"Hayford K",26.08,9.63,-174.22,
9752,"Hayford L",15.74,8.16,-175.85,
9753,"Hayford P",20.9,11.01,-177.74,
9754,"Hayford T",30.24,13.32,179.62,
9755,"Hayford U",20.49,13.95,179.81,
9756,"Hayn A",52.28,63.01,71.11,
9757,"Hayn B",24.58,65.16,63.86,
9758,"Hayn C",16.87,65.31,91.45,
9759,"Hayn D",20.85,65.44,61.64,
9760,"Hayn E",41.64,67.02,66.1,
9761,"Hayn F",62.54,68.01,85.75,
9762,"Hayn G",20.11,66.86,86.31,
9763,"Hayn H",12.26,63.37,68.61,
9764,"Hayn J",38.24,66.91,63.71,
9765,"Hayn L",19.53,64.35,67.7,
9766,"Hayn M",9.24,62.84,66.28,
9767,"Hayn S",11.67,68.05,66.14,
9768,"Hayn T",6.83,68.47,74.58,
9769,"Healy J",40.68,30.03,-109.15,
9770,"Healy N",40.77,30.73,-111.27,
9771,"Heaviside B",21.08,-5.45,169.37,
9772,"Heaviside C",26.6,-5.69,171.12,
9773,"Heaviside D",17.8,-6.6,171.73,
9774,"Heaviside E",10.39,-10.13,169.2,
9775,"Heaviside F",13.45,-10.79,172.61,
9776,"Heaviside K",124.9,-12.91,168.5,
9777,"Heaviside N",16.35,-11.78,166.56,
9778,"Heaviside Z",13.05,-8.62,166.72,
9779,"Hecataeus A",11.15,-22.11,81.78,
9780,"Hecataeus B",68.09,-19.38,75.62,
9781,"Hecataeus C",20.36,-18.96,73.09,
9782,"Hecataeus E",14.06,-18.52,72.64,
9783,"Hecataeus J",10.71,-22.47,80.9,
9784,"Hecataeus K",94.14,-19.6,79.69,
9785,"Hecataeus L",23.31,-19.07,78.95,
9786,"Hecataeus M",18.93,-20.79,84.19,
9787,"Hecataeus N",10.82,-20.91,80.94,
9788,"Hedin A",64.65,5.4,-78.06,
9789,"Hedin B",21.13,4.34,-83.85,
9790,"Hedin C",10.57,4.33,-84.69,
9791,"Hedin F",19.65,3.95,-74.5,
9792,"Hedin G",13.78,3.82,-73.51,
9793,"Hedin H",12.28,3.06,-72.33,
9794,"Hedin K",11.3,2.91,-73.16,
9795,"Hedin L",10.5,5.13,-71.47,
9796,"Hedin N",23.97,4.97,-71.88,
9797,"Hedin R",7.63,5.24,-76.09,
9798,"Hedin S",8.58,5.69,-75.22,
9799,"Hedin T",6.84,4.24,-72.96,
9800,"Hedin V",10.5,5.29,-73.85,
9801,"Hedin Z",10.22,1.91,-79.01,
9802,"Heinsius A",19.53,-39.77,-17.61,
9803,"Heinsius B",23.71,-40.01,-18.73,
9804,"Heinsius C",22.42,-40.64,-17.95,
9805,"Heinsius D",6.54,-38.82,-20.75,
9806,"Heinsius E",16.76,-37.87,-19.58,
9807,"Heinsius F",7.2,-40.55,-19.73,
9808,"Heinsius G",10.09,-38.32,-14.61,
9809,"Heinsius H",7.29,-37.51,-18.56,
9810,"Heinsius J",7.9,-39.32,-20.45,
9811,"Heinsius K",4.89,-38.58,-18.6,
9812,"Heinsius L",7.23,-41.25,-18.46,
9813,"Heinsius M",12.45,-40.98,-15.4,
9814,"Heinsius N",7.06,-37.35,-14.77,
9815,"Heinsius O",4.08,-38.84,-14.92,
9816,"Heinsius P",35.52,-39.4,-13.74,
9817,"Heinsius Q",33.7,-39.89,-14.54,
9818,"Heinsius R",4.56,-40.22,-20.79,
9819,"Heinsius S",6.08,-39.66,-17,
9820,"Heinsius T",6.56,-39.76,-16.6,
9821,"Heis A",5.85,32.73,-31.93,
9822,"Heis D",7.67,31.66,-31.11,
9823,"Helberg C",69.03,23.37,-100.93,
9824,"Helberg H",29.23,21.8,-101.32,
9825,"Helicon B",5.45,37.95,-21.3,
9826,"Helicon C",1.25,40.08,-26.26,
9827,"Helicon E",2.69,40.49,-24.18,
9828,"Helicon G",2.52,41.77,-24.91,
9829,"Hell A",20.97,-33.91,-8.46,
9830,"Hell B",21.55,-30.01,-5.8,
9831,"Hell C",13.96,-34.11,-6.5,
9832,"Hell E",9.32,-34.63,-6.21,
9833,"Hell H",4.87,-31.73,-3.82,
9834,"Hell J",5.19,-29.7,-6.87,
9835,"Hell K",4.82,-34.09,-5.3,
9836,"Hell L",5.33,-30.65,-4.72,
9837,"Hell M",9.68,-30.35,-4.77,
9838,"Hell N",3.45,-30.06,-5,
9839,"Hell P",3.42,-32.54,-5.77,
9840,"Hell Q",3.75,-33,-4.47,
9841,"Hell R",3.02,-32.72,-6.56,
9842,"Hell S",3.73,-33.53,-6.27,
9843,"Hell T",4.02,-33.7,-7.04,
9844,"Hell U",4.21,-33.4,-9.2,
9845,"Hell V",7.16,-32.83,-8.83,
9846,"Hell W",6.61,-32.56,-8.67,
9847,"Hell X",4.04,-31.96,-9.2,
9848,"Helmholtz A",15.98,-64.5,51.52,
9849,"Helmholtz B",11.83,-67.88,68.66,
9850,"Helmholtz D",44.59,-66.38,54.09,
9851,"Helmholtz F",50,-64.46,60.55,
9852,"Helmholtz H",19.83,-64.53,64.97,
9853,"Helmholtz J",23.02,-64.88,68.24,
9854,"Helmholtz M",24.31,-65.33,51.37,
9855,"Helmholtz N",13.53,-64.95,50.2,
9856,"Helmholtz R",12.21,-63.78,55.27,
9857,"Helmholtz S",31.67,-64.41,56.7,
9858,"Helmholtz T",30.53,-65.8,60.08,
9859,"Henderson B",18.72,7.48,153.04,
9860,"Henderson F",13.74,4.71,155.51,
9861,"Henderson G",47.57,3.7,155.7,
9862,"Henderson Q",19.33,3.39,150.94,
9863,"Hendrix M",20.59,-48.6,-159.51,
9864,"Henry A",8.31,-24.42,-57.2,
9865,"Henry B",5.14,-24.28,-56.44,
9866,"Henry D",6.78,-24.87,-59.21,
9867,"Henry J",5.89,-22.79,-55.61,
9868,"Henry K",6.4,-23.22,-55.7,
9869,"Henry L",6.48,-25.46,-57.55,
9870,"Henry M",12.84,-25.77,-57.53,
9871,"Henry N",8.77,-26.11,-58.46,
9872,"Henry P",6.38,-25.7,-58.97,
9873,"Henry Frères C",35.14,-24.63,-59.83,
9874,"Henry Frères E",4.2,-24.61,-60.13,
9875,"Henry Frères G",4.08,-22.86,-58.1,
9876,"Henry Frères H",6.64,-22.31,-56.83,
9877,"Henry Frères R",6.98,-21.52,-57.9,
9878,"Henry Frères S",6.24,-20.5,-56.48,
9879,"Henyey U",45.72,13.6,-153.6,
9880,"Henyey V",24.27,14.13,-154.4,
9881,"Heraclides A",4.74,40.91,-34.27,
9882,"Heraclides E",3.95,43.01,-32.76,
9883,"Heraclides F",3.01,38.56,-33.72,
9884,"Heraclitus A",4.97,-49.41,4.54,
9885,"Heraclitus C",6.94,-48.89,6.22,
9886,"Heraclitus D",56.12,-50.51,5.14,
9887,"Heraclitus E",6.97,-49.74,6.55,
9888,"Heraclitus K",16.92,-49.64,3.45,
9889,"Hercules B",7.38,47.87,36.7,
9890,"Hercules C",8.79,42.74,35.36,
9891,"Hercules D",7.96,44.79,39.73,
9892,"Hercules E",9.98,45.8,38.7,
9893,"Hercules F",13.24,50.31,41.75,
9894,"Hercules G",13.82,46.46,39.28,
9895,"Hercules H",5.97,51.33,41.04,
9896,"Hercules J",7.86,44.12,36.44,
9897,"Hercules K",7.04,44.26,36.96,
9898,"Herigonius E",6.63,-13.82,-35.65,
9899,"Herigonius F",5.23,-15.48,-35.04,
9900,"Herigonius G",3.17,-15.27,-32.46,
9901,"Herigonius H",4.15,-17.12,-33.22,
9902,"Herigonius K",3.07,-12.83,-36.46,
9903,"Hermann A",4.08,0.4,-58.27,
9904,"Hermann B",5.84,-0.33,-57.25,
9905,"Hermann C",3.39,-0.16,-60.67,
9906,"Hermann D",3.2,-2.32,-54.13,
9907,"Hermann E",3.66,0.19,-52.04,
9908,"Hermann F",4.99,1.3,-55.61,
9909,"Hermann H",4.23,0.87,-61.93,
9910,"Hermann J",3.85,2.6,-57.53,
9911,"Hermann K",2.73,2.43,-58.36,
9912,"Hermann L",2.81,2.44,-59.23,
9913,"Hermann R",2.39,0.55,-55.79,
9914,"Hermann S",3.9,0.94,-55.61,
9915,"Hermite A",19.86,87.94,-51.02,
9916,"Herodotus A",9.98,21.52,-52.14,
9917,"Herodotus B",5.64,22.57,-55.47,
9918,"Herodotus C",4.68,21.94,-55.05,
9919,"Herodotus E",36.55,29.35,-51.52,
9920,"Herodotus G",3.51,24.68,-50.33,
9921,"Herodotus H",6.22,26.77,-50.07,
9922,"Herodotus K",4.72,24.51,-51.97,
9923,"Herodotus L",3.93,26.11,-53.19,
9924,"Herodotus N",4.32,23.64,-50.12,
9925,"Herodotus R",3.94,27.37,-53.95,
9926,"Herodotus S",4.1,27.68,-53.43,
9927,"Herodotus T",5.03,27.88,-53.81,
9928,"Heron (Hero) H",17.88,0.24,120.7,
9929,"Heron (Hero) Y",15.19,1.42,119.69,
9930,"Herschel C",9.89,-5.01,-3.18,
9931,"Herschel D",19.24,-5.32,-3.99,
9932,"Herschel F",5.84,-5.79,-4.39,
9933,"Herschel G",12.25,-6.5,-2.41,
9934,"Herschel H",4.7,-6.31,-3.45,
9935,"Herschel J",4.85,-6.42,-4.28,
9936,"Herschel N",14.41,-5.22,-1.09,
9937,"Herschel X",2.72,-5.36,-2.72,
9938,"Hertzsprung D",48.29,3.43,-126.2,
9939,"Hertzsprung H",20.01,-1.26,-125.15,
9940,"Hertzsprung K",27.34,-0.67,-128.48,
9941,"Hertzsprung L",34.89,0.22,-128.7,
9942,"Hertzsprung M",35.79,-7.55,-129.79,
9943,"Hertzsprung P",22.42,-0.14,-130.24,
9944,"Hertzsprung R",30.39,-0.27,-132.8,
9945,"Hertzsprung S",48.9,0.45,-133.4,
9946,"Hertzsprung V",40.36,5.07,-134.17,
9947,"Hertzsprung X",24.12,3.68,-130.08,
9948,"Hertzsprung Y",25.16,8.77,-131.99,
9949,"Hesiodus A",14.13,-30.13,-17.07,
9950,"Hesiodus B",9.88,-27.16,-17.54,
9951,"Hesiodus D",4.58,-29.39,-16.43,
9952,"Hesiodus E",3.16,-27.91,-15.35,
9953,"Hesiodus X",23.9,-27.4,-16.28,
9954,"Hesiodus Y",17.8,-28.32,-17.29,
9955,"Hesiodus Z",3.78,-28.77,-19.51,
9956,"Hess M",25.18,-56.2,173.42,
9957,"Hess W",25.93,-52.79,171.04,
9958,"Hess Z",81.1,-52.08,173.71,
9959,"Hevelius A",14.01,2.85,-68.23,
9960,"Hevelius B",13.5,1.36,-68.98,
9961,"Hevelius D",7.76,3.05,-60.91,
9962,"Hevelius E",8.81,2.96,-65.78,
9963,"Hevelius J",13.13,0.8,-69.9,
9964,"Hevelius K",5.67,1.58,-70.08,
9965,"Hevelius L",7.6,2.04,-70.48,
9966,"Heymans D",28.49,76.3,-133.19,
9967,"Heymans F",52.98,74.64,-134.3,
9968,"Heymans T",31.7,74.66,-155.73,
9969,"Hilbert A",10.28,-16.18,109.06,
9970,"Hilbert E",48.73,-16.59,112.29,
9971,"Hilbert G",47.11,-18.75,114.2,
9972,"Hilbert H",14.69,-18.43,109.86,
9973,"Hilbert L",32.59,-21.14,109.11,
9974,"Hilbert S",11.16,-18.31,106.09,
9975,"Hilbert W",19.25,-17.32,107.9,
9976,"Hilbert Y",24.95,-15.85,107.78,
9977,"Hind C",6.75,-8.71,7.44,
9978,"Hippalus A",7.62,-23.82,-32.85,
9979,"Hippalus B",4.98,-25.23,-30.39,
9980,"Hippalus C",3.33,-24.14,-30.64,
9981,"Hippalus D",22.42,-23.67,-32.1,
9982,"Hipparchus B",4.41,-6.99,1.73,
9983,"Hipparchus C",16.51,-7.41,8.21,
9984,"Hipparchus D",4.22,-4.47,2.1,
9985,"Hipparchus E",3.94,-4.23,2.23,
9986,"Hipparchus F",8.91,-4.2,2.47,
9987,"Hipparchus G",13.68,-5.03,7.4,
9988,"Hipparchus H",3.84,-5.48,2.28,
9989,"Hipparchus J",13.79,-7.59,3.2,
9990,"Hipparchus K",10.87,-6.97,2.16,
9991,"Hipparchus L",12.65,-6.87,9,
9992,"Hipparchus N",5.48,-4.85,4.98,
9993,"Hipparchus P",5.02,-4.75,2.7,
9994,"Hipparchus Q",6.89,-8.5,2.87,
9995,"Hipparchus T",6.01,-7.15,3.53,
9996,"Hipparchus U",7.73,-6.77,3.55,
9997,"Hipparchus W",5.21,-5.08,7.72,
9998,"Hipparchus X",17.3,-5.85,4.89,
9999,"Hipparchus Z",5.64,-8.56,9.06,
10000,"Hippocrates Q",36.2,68.47,-148.65,
10001,"Hirayama C",23.23,-4.18,95.41,
10002,"Hirayama F",35.21,-5.76,97.12,
10003,"Hirayama G",18.04,-6.44,96.77,
10004,"Hirayama K",38.13,-8.26,94.88,
10005,"Hirayama L",23.09,-9.37,94.36,
10006,"Hirayama M",28.54,-9.26,93.54,
10007,"Hirayama N",16.39,-7.15,93.64,
10008,"Hirayama Q",41.04,-7.95,91.26,
10009,"Hirayama S",28.01,-6.47,92.34,
10010,"Hirayama T",17.15,-6.42,91.53,
10011,"Hirayama Y",48.89,-4.54,93.24,
10012,"Hoffmeister D",21.53,16.63,140.27,
10013,"Hoffmeister F",18.66,14.56,141.08,
10014,"Hoffmeister N",41.47,13.47,137.06,
10015,"Hoffmeister Z",27.56,17.68,136.7,
10016,"Hogg E",19.83,33.96,125.03,
10017,"Hogg K",24.79,30.94,123.58,
10018,"Hogg P",23.04,32.37,121.55,
10019,"Hogg T",25.58,33.62,119.07,
10020,"Hohmann Q",14.06,-21.78,-98.28,
10022,"Holden R",18.3,-20.82,60.99,
10023,"Holden S",13.83,-20.41,61.56,
10024,"Holden T",9.46,-19.02,64.17,
10025,"Holden V",11.57,-18.57,62.07,
10026,"Holden W",11.53,-18.91,60.02,
10027,"Holetschek N",16.49,-30.25,150.21,
10028,"Holetschek P",15.62,-29.98,149.56,
10029,"Holetschek R",77.85,-29.13,147.83,
10030,"Holetschek Z",26.53,-26.31,151.12,
10031,"Hommel A",44.8,-53.85,33.97,
10032,"Hommel B",33.02,-55.34,36.94,
10033,"Hommel C",51.41,-54.91,29.82,
10034,"Hommel D",26.53,-55.93,32.55,
10035,"Hommel E",13.38,-59.1,31.04,
10036,"Hommel F",18.25,-58.59,32.03,
10037,"Hommel G",30.95,-58.11,27.4,
10038,"Hommel H",42.89,-52.55,30.67,
10039,"Hommel HA",10.43,-52.08,30.55,
10040,"Hommel J",17.63,-53.53,27.88,
10041,"Hommel K",14.86,-55.57,26.95,
10042,"Hommel L",17.28,-56.18,27.87,
10043,"Hommel M",7.29,-59.89,27.45,
10044,"Hommel N",13.51,-59.43,28.86,
10045,"Hommel O",6.01,-58.7,28.25,
10046,"Hommel P",33.52,-56.98,31.74,
10047,"Hommel Q",28.18,-56.18,38.31,
10048,"Hommel R",10.49,-52.62,32.67,
10049,"Hommel S",20.75,-56.75,36.13,
10050,"Hommel T",21.76,-57.72,26.49,
10051,"Hommel V",13.38,-53.75,33.65,
10052,"Hommel X",5.41,-60.89,32.17,
10053,"Hommel Y",3.79,-60.48,30.86,
10054,"Hommel Z",4.17,-59.95,30.51,
10055,"Hooke D",18.73,40.69,55.81,
10056,"Horrebow A",24.66,59.22,-40.52,
10057,"Horrebow B",11.9,58.73,-42.94,
10058,"Horrebow C",4.69,56.96,-36.02,
10059,"Horrebow D",4.34,57.96,-38.82,
10060,"Horrebow G",7.07,59.82,-41.84,
10061,"Horrocks M",4.82,-4.07,7.62,
10062,"Horrocks U",3.09,-3.19,4.74,
10063,"Hortensius A",9.48,4.37,-30.75,
10064,"Hortensius B",6.19,5.26,-29.5,
10065,"Hortensius C",6.33,5.93,-26.73,
10066,"Hortensius D",7.06,5.4,-32.38,
10067,"Hortensius E",15.31,5.25,-25.43,
10068,"Hortensius F",6.26,7.04,-25.66,
10069,"Hortensius G",4.14,8.13,-26.17,
10070,"Hortensius H",6.33,5.88,-31.18,
10071,"Houzeau P",15.23,-19.08,-125.15,
10072,"Houzeau Q",18.61,-18.6,-125.39,
10073,"Hubble C",53.64,19.45,85.62,
10074,"Huggins A",9.62,-40.66,-2.27,
10075,"Humboldt B",20.88,-30.83,83.64,
10076,"Humboldt N",14.49,-26.05,80.65,
10077,"Hume A",20.65,-3.84,90.65,
10078,"Hume Z",14.22,-3.61,90.42,
10079,"Hutton P",42.42,35.52,167.36,
10080,"Hutton W",22.26,38.92,166.71,
10081,"Huygens A",5.88,19.77,-1.92,
10082,"Hyginus A",7.69,6.32,5.66,
10083,"Hyginus B",4.85,7.61,5.07,
10084,"Hyginus C",4.15,7.69,8.31,
10085,"Hyginus D",4.71,11.4,4.33,
10086,"Hyginus E",3.78,8.75,8.52,
10087,"Hyginus F",3.81,7.99,8.61,
10088,"Hyginus G",3.84,10.97,5.93,
10089,"Hyginus H",3.42,5.94,7.01,
10090,"Hyginus N",10.57,10.55,7.43,
10091,"Hyginus S",23.61,6.41,8.01,
10092,"Hyginus W",21.02,9.62,7.74,
10093,"Hyginus Z",23.18,8.04,9.44,
10094,"Hypatia A",15.06,-4.9,22.22,
10095,"Hypatia B",4.13,-4.69,21.32,
10096,"Hypatia C",14.79,-0.88,20.76,
10097,"Hypatia D",5.36,-3.15,22.68,
10098,"Hypatia E",5.7,-0.35,20.42,
10099,"Hypatia F",8.24,-4.14,21.47,
10100,"Hypatia G",4.81,-2.68,22.96,
10101,"Hypatia H",5.19,-4.48,24.06,
10102,"Hypatia M",28.53,-5.28,23.41,
10103,"Hypatia R",3.1,-2.01,21.25,
10104,"Ibn Firnas E",40.36,7.21,125.57,
10105,"Ibn Firnas L",19.6,5.95,123.01,
10107,"Icarus D",69.36,-4.55,-171.42,
10108,"Icarus E",18.81,-5.3,-168.86,
10109,"Icarus H",29.13,-7.93,-169.51,
10110,"Icarus J",28.8,-7.43,-170.97,
10111,"Icarus Q",39.51,-7.77,-176.29,
10112,"Icarus V",36.61,-3.91,-176.04,
10113,"Icarus X",44.66,-2.25,-175.68,
10114,"Idel'son L",28.04,-83.99,118.56,
10115,"Ideler A",10.69,-50.21,21.93,
10116,"Ideler B",9.67,-50.78,22.35,
10117,"Ideler C",6.35,-51.34,23.23,
10118,"Ideler L",36.52,-49.33,23.65,
10119,"Ideler M",18.18,-49,25.57,
10120,"Ingalls G",47.56,25.65,-150.51,
10121,"Ingalls M",28.11,23.73,-153.2,
10122,"Ingalls U",25.71,26.98,-156.39,
10123,"Ingalls V",24.15,27.15,-155.37,
10124,"Ingalls Y",21.1,29.51,-154.25,
10125,"Ingalls Z",25.85,30.09,-153.47,
10126,"Inghirami A",33.31,-44.92,-65.45,
10127,"Inghirami C",17.47,-44.07,-74.59,
10128,"Inghirami F",22.32,-49.84,-71.59,
10129,"Inghirami G",29.18,-51.03,-74.29,
10130,"Inghirami H",19.4,-50.17,-72.89,
10131,"Inghirami K",24.25,-49.54,-74.05,
10132,"Inghirami L",14.79,-45.95,-61.1,
10133,"Inghirami M",14.73,-45.5,-60.52,
10134,"Inghirami N",14.24,-48.82,-66.93,
10135,"Inghirami Q",44.03,-47.99,-73.02,
10136,"Inghirami S",11.71,-49.26,-68.63,
10137,"Inghirami T",10.1,-49.83,-67.97,
10138,"Inghirami W",6.99,-44.45,-67.5,
10139,"Innes G",20.5,26.87,122.44,
10140,"Innes S",33.47,27.53,117.42,
10141,"Innes Z",35.31,29.44,119.18,
10142,"Isaev N",22.36,-18.68,147.25,
10143,"Isidorus A",9.92,-8.06,33.21,
10144,"Isidorus B",29.51,-4.54,32.99,
10145,"Isidorus C",7.93,-4.8,31.65,
10146,"Isidorus D",14.95,-4.28,34.08,
10147,"Isidorus E",13.53,-5.39,32.62,
10148,"Isidorus F",17.18,-8.79,34.19,
10149,"Isidorus G",6.53,-6.42,31.67,
10150,"Isidorus H",6.74,-3.95,32.63,
10151,"Isidorus K",7.15,-8.92,33.34,
10152,"Isidorus U",5.56,-7.95,31.54,
10153,"Isidorus V",3.85,-8.88,30.81,
10154,"Isidorus W",3.98,-9.49,32.37,
10155,"Izsak T",13.04,-23.36,115.24,
10156,"J. Herschel B",7.42,60.01,-39,
10157,"J. Herschel C",12,62.39,-40.15,
10158,"J. Herschel D",9.41,60.47,-38.17,
10159,"J. Herschel F",18.88,58.87,-35.5,
10160,"J. Herschel K",8.38,62.96,-39.47,
10161,"J. Herschel L",7.45,61.01,-40.22,
10162,"J. Herschel M",8.59,57.35,-33.11,
10163,"J. Herschel N",6.93,60.15,-33.04,
10164,"J. Herschel P",6.06,63.61,-33.01,
10165,"J. Herschel R",8.73,62.59,-30.7,
10166,"Jackson Q",13.17,20.83,-165.15,
10167,"Jackson X",16.8,24.89,-164.68,
10168,"Jacobi A",26.04,-58.66,16.03,
10169,"Jacobi B",12.95,-54.55,13.94,
10170,"Jacobi C",33.91,-59.85,10.49,
10171,"Jacobi D",22.59,-60.91,10.55,
10172,"Jacobi E",24.95,-58.56,11.72,
10173,"Jacobi F",41.1,-58.66,9.56,
10174,"Jacobi G",35.21,-58.54,13.67,
10175,"Jacobi H",7.59,-58.65,10.55,
10176,"Jacobi J",18.85,-57.97,10.28,
10177,"Jacobi K",9.65,-56.98,10.84,
10178,"Jacobi L",8.78,-55.45,15.38,
10179,"Jacobi M",9.3,-57.96,12.16,
10180,"Jacobi N",7.36,-56.56,11.75,
10181,"Jacobi O",14.57,-55.74,11.85,
10182,"Jacobi P",14.74,-57.42,13.86,
10183,"Jacobi Q",3.92,-55.85,14.03,
10184,"Jacobi R",5.35,-55.47,13.76,
10185,"Jacobi S",4.78,-57.6,14.85,
10186,"Jacobi T",5.52,-56.11,15.22,
10187,"Jacobi U",7.12,-55.1,13.17,
10188,"Jacobi W",6.89,-56.24,10.85,
10189,"Jacobi Z",4.25,-59.13,11.82,
10190,"Jansen D",6.72,15.72,28.46,
10191,"Jansen E",6.57,14.47,27.83,
10192,"Jansen G",5.57,9.3,26.02,
10193,"Jansen H",7.38,11.34,28.39,
10194,"Jansen K",5.63,11.5,29.67,
10195,"Jansen L",6.91,14.69,30.09,
10196,"Jansen R",26.3,15.17,28.79,
10197,"Jansen T",3.09,11.35,33.48,
10198,"Jansen U",3.72,11.95,32.29,
10199,"Jansen W",3.22,10.22,29.47,
10200,"Jansen Y",3.04,13.4,28.56,
10201,"Jansky D",23.02,9.56,91.25,
10202,"Jansky F",47.49,8.94,92.32,
10203,"Jansky H",11.84,7.71,91.41,
10204,"Janssen B",21.26,-43.17,34.37,
10205,"Janssen C",7.24,-42.89,34.91,
10206,"Janssen D",28.73,-48.65,41.22,
10207,"Janssen E",24.25,-48.82,39.77,
10208,"Janssen F",35.15,-49.82,41.92,
10209,"Janssen H",9.55,-46.43,41.71,
10210,"Janssen J",26.91,-43.44,36.58,
10211,"Janssen K",15,-46.19,42.31,
10212,"Janssen L",11.78,-46.09,43.58,
10213,"Janssen M",15.63,-41.9,35.44,
10214,"Janssen N",4.7,-41.43,32.12,
10215,"Janssen P",4.09,-45.5,39.76,
10216,"Janssen Q",4.94,-46.35,39.36,
10217,"Janssen R",22.9,-48.28,38.7,
10218,"Janssen S",7.04,-50.42,41.83,
10219,"Janssen T",29.01,-48.88,42.31,
