Feature_ID,Feature_Name,Diameter,Center_Latitude,Center_Longitude,
1909,"Faqu",12.25,-24.54,106.34,
1915,"Fastov",11.12,-25.04,-20.37,
1933,"Felis Dorsa",244,-21.87,-65.9,
1935,"Fenagh",6.22,34.29,144.37,
1948,"Fesenkov",87.38,21.66,-86.53,
1973,"Flammarion",173.7,25.22,48.28,
1976,"Flat",3.04,-25.42,-19.55,
1978,"Flaugergues",236.06,-16.8,19.22,
1981,"Floq",2.55,14.94,107.16,
1982,"Flora",18.31,-44.67,-51.45,
1989,"Focas",72.02,33.56,12.75,
1991,"Fontana",80.06,-62.91,-72.12,
1995,"Foros",24.54,-33.4,-27.87,
1996,"Fortuna Fossae",324.28,4.64,-92.69,
2004,"Fournier",114.28,-4.3,72.64,
2019,"Freedom",12.74,43.36,-8.98,
2021,"Frento Vallis",251.09,-50.03,-14.84,
2040,"Funchal",1.62,22.98,-49.44,
2047,"Gaan",3.01,38.66,-3.4,
2055,"Gagra",13.41,-20.64,-22.1,
2056,"Gah",2.78,-44.69,-32.64,
2065,"Galaxias Chaos",234.48,33.83,146.52,
2066,"Galaxias Colles",610.34,36.8,147.48,
2067,"Galaxias Fluctūs",607.03,30.96,143.03,
2068,"Galaxias Fossae",552,36.63,142,
2069,"Galaxius Mons",22.23,34.76,142.31,
2070,"Galdakao",33.44,-13.34,176.63,
2071,"Gale",154.08,-5.37,137.81,
2073,"Gali",25.86,-43.75,-37.19,
2075,"Galilaei",137.17,5.72,-26.91,
2080,"Galle",223.53,-50.63,-31,
2082,"Galu",13.57,-22.08,-21.67,
2089,"Gander",36.08,-31.26,94.22,
2090,"Gandu",9.49,-45.38,-47.28,
2092,"Gandzani",51.91,34.24,-90.83,
2094,"Ganges Catena",81.27,-2.7,-68.78,
2095,"Ganges Cavus",43.11,-10.09,-51.45,
2096,"Ganges Chasma",574.08,-7.96,-47.89,
2097,"Ganges Mensa",135.9,-7.23,-48.75,
2105,"Gardo",15.53,-26.67,-24.77,
2107,"Gari",9.43,-35.88,-71.23,
2109,"Garm",4.8,48.25,-9.06,
2113,"Gastre",7.1,24.61,112.53,
2132,"Gehon",0,14.83,0,
2151,"Geryon Montes",377.83,-7.72,-81.62,
2157,"Gigas Fossae",190,3.55,-129.56,
2158,"Gigas Sulci",418.56,10.02,-127.73,
2160,"Gilbert",121.34,-68,86.08,
2164,"Gill",83.17,15.76,5.55,
2187,"Glazov",22.02,-20.62,-26.59,
2188,"Gledhill",78.47,-53.17,87.1,
2189,"Glendore",8.23,18.34,-51.67,
2190,"Glide",9.85,-8.13,-43.18,
2191,"Globe",50.74,-23.68,-27.35,
2197,"Goba",10.9,-23.22,-21.01,
2205,"Goff",7.95,23.26,104.86,
2207,"Gol",9.53,47.15,-10.64,
2208,"Gold",8.91,20.03,-31.24,
2209,"Golden",19.59,-22.01,-33.49,
2211,"Goldstone",1.03,47.77,134.58,
2219,"Gonnus Mons",49.38,41.21,-90.88,
2222,"Gordii Dorsum",481.56,4.11,-144.14,
2223,"Gordii Fossae",369,14.83,-127.6,
2224,"Gorgonum Chaos",150.71,-37.26,-170.9,
2225,"Gori",6.43,-22.95,-28.83,
2234,"Graff",154.49,-21.18,153.81,
